Timestamp (UTC),Height (m)
2024-11-30T08:45:00Z,4.0
2024-11-30T09:00:00Z,4.0
2024-11-30T09:15:00Z,3.99
2024-11-30T09:30:00Z,3.99
2024-11-30T09:45:00Z,3.99
2024-11-30T10:00:00Z,3.99
2024-11-30T10:15:00Z,3.99
2024-11-30T10:30:00Z,3.99
2024-11-30T10:45:00Z,3.99
2024-11-30T11:00:00Z,3.99
2024-11-30T11:15:00Z,3.99
2024-11-30T11:30:00Z,3.99
2024-11-30T11:45:00Z,3.99
2024-11-30T12:00:00Z,3.99
2024-11-30T12:15:00Z,3.99
2024-11-30T12:30:00Z,3.99
2024-11-30T12:45:00Z,3.99
2024-11-30T13:00:00Z,3.98
2024-11-30T13:15:00Z,3.98
2024-11-30T13:30:00Z,3.98
2024-11-30T13:45:00Z,3.98
2024-11-30T14:00:00Z,3.98
2024-11-30T14:15:00Z,3.98
2024-11-30T14:30:00Z,3.98
2024-11-30T14:45:00Z,3.98
2024-11-30T15:00:00Z,3.98
2024-11-30T15:15:00Z,3.98
2024-11-30T15:30:00Z,3.98
2024-11-30T15:45:00Z,3.98
2024-11-30T16:00:00Z,3.98
2024-11-30T16:15:00Z,3.98
2024-11-30T16:30:00Z,3.98
2024-11-30T16:45:00Z,3.98
2024-11-30T17:00:00Z,3.98
2024-11-30T17:15:00Z,3.97
2024-11-30T17:30:00Z,3.97
2024-11-30T17:45:00Z,3.97
2024-11-30T18:00:00Z,3.97
2024-11-30T18:15:00Z,3.97
2024-11-30T18:30:00Z,3.97
2024-11-30T18:45:00Z,3.97
2024-11-30T19:00:00Z,3.97
2024-11-30T19:15:00Z,3.97
2024-11-30T19:30:00Z,3.97
2024-11-30T19:45:00Z,3.97
2024-11-30T20:00:00Z,3.97
2024-11-30T20:15:00Z,3.97
2024-11-30T20:30:00Z,3.96
2024-11-30T20:45:00Z,3.96
2024-11-30T21:00:00Z,3.96
2024-11-30T21:15:00Z,3.96
2024-11-30T21:30:00Z,3.96
2024-11-30T21:45:00Z,3.96
2024-11-30T22:00:00Z,3.96
2024-11-30T22:15:00Z,3.96
2024-11-30T22:30:00Z,3.96
2024-11-30T22:45:00Z,3.96
2024-11-30T23:00:00Z,3.96
2024-11-30T23:15:00Z,3.96
2024-11-30T23:30:00Z,3.96
2024-11-30T23:45:00Z,3.96
2024-12-01T00:00:00Z,3.96
2024-12-01T00:15:00Z,3.96
2024-12-01T00:30:00Z,3.96
2024-12-01T00:45:00Z,3.95
2024-12-01T01:00:00Z,3.95
2024-12-01T01:15:00Z,3.95
2024-12-01T01:30:00Z,3.95
2024-12-01T01:45:00Z,3.95
2024-12-01T02:00:00Z,3.95
2024-12-01T02:15:00Z,3.95
2024-12-01T02:30:00Z,3.95
2024-12-01T02:45:00Z,3.95
2024-12-01T03:00:00Z,3.95
2024-12-01T03:15:00Z,3.95
2024-12-01T03:30:00Z,3.95
2024-12-01T03:45:00Z,3.95
2024-12-01T04:00:00Z,3.95
2024-12-01T04:15:00Z,3.95
2024-12-01T04:30:00Z,3.94
2024-12-01T04:45:00Z,3.94
2024-12-01T05:00:00Z,3.94
2024-12-01T05:15:00Z,3.94
2024-12-01T05:30:00Z,3.94
2024-12-01T05:45:00Z,3.94
2024-12-01T06:00:00Z,3.94
2024-12-01T06:15:00Z,3.94
2024-12-01T06:30:00Z,3.94
2024-12-01T06:45:00Z,3.94
2024-12-01T07:00:00Z,3.94
2024-12-01T07:15:00Z,3.94
2024-12-01T07:30:00Z,3.94
2024-12-01T07:45:00Z,3.94
2024-12-01T08:00:00Z,3.94
2024-12-01T08:15:00Z,3.94
2024-12-01T08:30:00Z,3.94
2024-12-01T08:45:00Z,3.94
2024-12-01T09:00:00Z,3.94
2024-12-01T09:15:00Z,3.93
2024-12-01T09:30:00Z,3.93
2024-12-01T09:45:00Z,3.93
2024-12-01T10:00:00Z,3.93
2024-12-01T10:15:00Z,3.93
2024-12-01T10:30:00Z,3.93
2024-12-01T10:45:00Z,3.93
2024-12-01T11:00:00Z,3.93
2024-12-01T11:15:00Z,3.93
2024-12-01T11:30:00Z,3.93
2024-12-01T11:45:00Z,3.93
2024-12-01T12:00:00Z,3.93
2024-12-01T12:15:00Z,3.93
2024-12-01T12:30:00Z,3.93
2024-12-01T12:45:00Z,3.93
2024-12-01T13:00:00Z,3.93
2024-12-01T13:15:00Z,3.93
2024-12-01T13:30:00Z,3.93
2024-12-01T13:45:00Z,3.92
2024-12-01T14:00:00Z,3.92
2024-12-01T14:15:00Z,3.92
2024-12-01T14:30:00Z,3.92
2024-12-01T14:45:00Z,3.92
2024-12-01T15:00:00Z,3.92
2024-12-01T15:15:00Z,3.92
2024-12-01T15:30:00Z,3.92
2024-12-01T15:45:00Z,3.92
2024-12-01T16:00:00Z,3.92
2024-12-01T16:15:00Z,3.92
2024-12-01T16:30:00Z,3.92
2024-12-01T16:45:00Z,3.92
2024-12-01T17:00:00Z,3.92
2024-12-01T17:15:00Z,3.92
2024-12-01T17:30:00Z,3.92
2024-12-01T17:45:00Z,3.92
2024-12-01T18:00:00Z,3.91
2024-12-01T18:15:00Z,3.91
2024-12-01T18:30:00Z,3.91
2024-12-01T18:45:00Z,3.91
2024-12-01T19:00:00Z,3.91
2024-12-01T19:15:00Z,3.91
2024-12-01T19:30:00Z,3.91
2024-12-01T19:45:00Z,3.91
2024-12-01T20:00:00Z,3.91
2024-12-01T20:15:00Z,3.91
2024-12-01T20:30:00Z,3.9
2024-12-01T20:45:00Z,3.9
2024-12-01T21:00:00Z,3.9
2024-12-01T21:15:00Z,3.9
2024-12-01T21:30:00Z,3.9
2024-12-01T21:45:00Z,3.9
2024-12-01T22:00:00Z,3.9
2024-12-01T22:15:00Z,3.9
2024-12-01T22:30:00Z,3.9
2024-12-01T22:45:00Z,3.9
2024-12-01T23:00:00Z,3.9
2024-12-01T23:15:00Z,3.9
2024-12-01T23:30:00Z,3.9
2024-12-01T23:45:00Z,3.9
2024-12-02T00:00:00Z,3.89
2024-12-02T00:15:00Z,3.89
2024-12-02T00:30:00Z,3.89
2024-12-02T00:45:00Z,3.89
2024-12-02T01:00:00Z,3.89
2024-12-02T01:15:00Z,3.89
2024-12-02T01:30:00Z,3.89
2024-12-02T01:45:00Z,3.89
2024-12-02T02:00:00Z,3.89
2024-12-02T02:15:00Z,3.89
2024-12-02T02:30:00Z,3.89
2024-12-02T02:45:00Z,3.89
2024-12-02T03:00:00Z,3.89
2024-12-02T03:15:00Z,3.88
2024-12-02T03:30:00Z,3.88
2024-12-02T03:45:00Z,3.88
2024-12-02T04:00:00Z,3.88
2024-12-02T04:15:00Z,3.88
2024-12-02T04:30:00Z,3.88
2024-12-02T04:45:00Z,3.88
2024-12-02T05:00:00Z,3.88
2024-12-02T05:15:00Z,3.88
2024-12-02T05:30:00Z,3.88
2024-12-02T05:45:00Z,3.88
2024-12-02T06:00:00Z,3.88
2024-12-02T06:15:00Z,3.88
2024-12-02T06:30:00Z,3.88
2024-12-02T06:45:00Z,3.88
2024-12-02T07:00:00Z,3.87
2024-12-02T07:15:00Z,3.87
2024-12-02T07:30:00Z,3.87
2024-12-02T07:45:00Z,3.87
2024-12-02T08:00:00Z,3.87
2024-12-02T08:15:00Z,3.87
2024-12-02T08:30:00Z,3.87
2024-12-02T08:45:00Z,3.87
2024-12-02T09:00:00Z,3.87
2024-12-02T09:15:00Z,3.87
2024-12-02T09:30:00Z,3.87
2024-12-02T09:45:00Z,3.87
2024-12-02T10:00:00Z,3.87
2024-12-02T10:15:00Z,3.87
2024-12-02T10:30:00Z,3.87
2024-12-02T10:45:00Z,3.86
2024-12-02T11:00:00Z,3.86
2024-12-02T11:15:00Z,3.86
2024-12-02T11:30:00Z,3.86
2024-12-02T11:45:00Z,3.86
2024-12-02T12:00:00Z,3.86
2024-12-02T12:15:00Z,3.86
2024-12-02T12:30:00Z,3.86
2024-12-02T12:45:00Z,3.86
2024-12-02T13:00:00Z,3.86
2024-12-02T13:15:00Z,3.86
2024-12-02T13:30:00Z,3.86
2024-12-02T13:45:00Z,3.86
2024-12-02T14:00:00Z,3.86
2024-12-02T14:15:00Z,3.85
2024-12-02T14:30:00Z,3.85
2024-12-02T14:45:00Z,3.85
2024-12-02T15:00:00Z,3.85
2024-12-02T15:15:00Z,3.85
2024-12-02T15:30:00Z,3.85
2024-12-02T15:45:00Z,3.85
2024-12-02T16:00:00Z,3.85
2024-12-02T16:15:00Z,3.85
2024-12-02T16:30:00Z,3.85
2024-12-02T16:45:00Z,3.85
2024-12-02T17:00:00Z,3.85
2024-12-02T17:15:00Z,3.85
2024-12-02T17:30:00Z,3.84
2024-12-02T17:45:00Z,3.84
2024-12-02T18:00:00Z,3.84
2024-12-02T18:15:00Z,3.84
2024-12-02T18:30:00Z,3.84
2024-12-02T18:45:00Z,3.84
2024-12-02T19:00:00Z,3.84
2024-12-02T19:15:00Z,3.84
2024-12-02T19:30:00Z,3.84
2024-12-02T19:45:00Z,3.84
2024-12-02T20:00:00Z,3.83
2024-12-02T20:15:00Z,3.83
2024-12-02T20:30:00Z,3.83
2024-12-02T20:45:00Z,3.83
2024-12-02T21:00:00Z,3.83
2024-12-02T21:15:00Z,3.83
2024-12-02T21:30:00Z,3.83
2024-12-02T21:45:00Z,3.83
2024-12-02T22:00:00Z,3.83
2024-12-02T22:15:00Z,3.83
2024-12-02T22:30:00Z,3.83
2024-12-02T22:45:00Z,3.82
2024-12-02T23:00:00Z,3.82
2024-12-02T23:15:00Z,3.82
2024-12-02T23:30:00Z,3.82
2024-12-02T23:45:00Z,3.82
2024-12-03T00:00:00Z,3.82
2024-12-03T00:15:00Z,3.82
2024-12-03T00:30:00Z,3.82
2024-12-03T00:45:00Z,3.82
2024-12-03T01:00:00Z,3.82
2024-12-03T01:15:00Z,3.81
2024-12-03T01:30:00Z,3.81
2024-12-03T01:45:00Z,3.81
2024-12-03T02:00:00Z,3.81
2024-12-03T02:15:00Z,3.81
2024-12-03T02:30:00Z,3.81
2024-12-03T02:39:00Z,3.81
2024-12-03T02:45:00Z,3.81
2024-12-03T03:00:00Z,3.81
2024-12-03T03:15:00Z,3.81
2024-12-03T03:30:00Z,3.81
2024-12-03T03:45:00Z,3.81
2024-12-03T04:00:00Z,3.81
2024-12-03T04:15:00Z,3.8
2024-12-03T04:30:00Z,3.8
2024-12-03T04:45:00Z,3.8
2024-12-03T05:00:00Z,3.8
2024-12-03T05:15:00Z,3.8
2024-12-03T05:30:00Z,3.8
2024-12-03T05:45:00Z,3.8
2024-12-03T06:00:00Z,3.8
2024-12-03T06:15:00Z,3.8
2024-12-03T06:30:00Z,3.8
2024-12-03T06:45:00Z,3.79
2024-12-03T07:00:00Z,3.79
2024-12-03T07:15:00Z,3.79
2024-12-03T07:30:00Z,3.79
2024-12-03T07:45:00Z,3.79
2024-12-03T08:00:00Z,3.79
2024-12-03T08:15:00Z,3.79
2024-12-03T08:30:00Z,3.79
2024-12-03T08:45:00Z,3.79
2024-12-03T09:00:00Z,3.79
2024-12-03T09:15:00Z,3.79
2024-12-03T09:30:00Z,3.79
2024-12-03T09:45:00Z,3.79
2024-12-03T10:00:00Z,3.79
2024-12-03T10:15:00Z,3.78
2024-12-03T10:30:00Z,3.78
2024-12-03T10:45:00Z,3.78
2024-12-03T11:00:00Z,3.78
2024-12-03T11:15:00Z,3.78
2024-12-03T11:30:00Z,3.78
2024-12-03T11:45:00Z,3.78
2024-12-03T12:00:00Z,3.78
2024-12-03T12:15:00Z,3.78
2024-12-03T12:30:00Z,3.78
2024-12-03T12:45:00Z,3.78
2024-12-03T13:00:00Z,3.77
2024-12-03T13:15:00Z,3.77
2024-12-03T13:30:00Z,3.77
2024-12-03T13:45:00Z,3.77
2024-12-03T14:00:00Z,3.77
2024-12-03T14:15:00Z,3.77
2024-12-03T14:30:00Z,3.77
2024-12-03T14:45:00Z,3.77
2024-12-03T15:00:00Z,3.77
2024-12-03T15:15:00Z,3.77
2024-12-03T15:30:00Z,3.77
2024-12-03T15:45:00Z,3.77
2024-12-03T16:00:00Z,3.77
2024-12-03T16:15:00Z,3.76
2024-12-03T16:30:00Z,3.76
2024-12-03T16:45:00Z,3.76
2024-12-03T17:00:00Z,3.76
2024-12-03T17:15:00Z,3.76
2024-12-03T17:30:00Z,3.76
2024-12-03T17:45:00Z,3.76
2024-12-03T18:00:00Z,3.76
2024-12-03T18:15:00Z,3.76
2024-12-03T18:30:00Z,3.76
2024-12-03T18:45:00Z,3.75
2024-12-03T19:00:00Z,3.75
2024-12-03T19:15:00Z,3.75
2024-12-03T19:30:00Z,3.75
2024-12-03T19:45:00Z,3.75
2024-12-03T20:00:00Z,3.75
2024-12-03T20:15:00Z,3.75
2024-12-03T20:30:00Z,3.75
2024-12-03T20:45:00Z,3.75
2024-12-03T21:00:00Z,3.75
2024-12-03T21:15:00Z,3.75
2024-12-03T21:30:00Z,3.74
2024-12-03T21:45:00Z,3.74
2024-12-03T22:00:00Z,3.74
2024-12-03T22:15:00Z,3.74
2024-12-03T22:30:00Z,3.74
2024-12-03T22:45:00Z,3.74
2024-12-03T23:00:00Z,3.74
2024-12-03T23:15:00Z,3.74
2024-12-03T23:30:00Z,3.74
2024-12-03T23:45:00Z,3.73
2024-12-04T00:00:00Z,3.73
2024-12-04T00:15:00Z,3.73
2024-12-04T00:30:00Z,3.73
2024-12-04T00:45:00Z,3.73
2024-12-04T01:00:00Z,3.73
2024-12-04T01:15:00Z,3.73
2024-12-04T01:30:00Z,3.73
2024-12-04T01:45:00Z,3.73
2024-12-04T02:00:00Z,3.73
2024-12-04T02:15:00Z,3.73
2024-12-04T02:30:00Z,3.72
2024-12-04T02:45:00Z,3.72
2024-12-04T03:00:00Z,3.72
2024-12-04T03:15:00Z,3.72
2024-12-04T03:30:00Z,3.72
2024-12-04T03:45:00Z,3.72
2024-12-04T04:00:00Z,3.72
2024-12-04T04:15:00Z,3.72
2024-12-04T04:30:00Z,3.72
2024-12-04T04:45:00Z,3.72
2024-12-04T05:00:00Z,3.71
2024-12-04T05:15:00Z,3.71
2024-12-04T05:30:00Z,3.71
2024-12-04T05:45:00Z,3.71
2024-12-04T06:00:00Z,3.71
2024-12-04T06:15:00Z,3.71
2024-12-04T06:30:00Z,3.71
2024-12-04T06:45:00Z,3.71
2024-12-04T07:00:00Z,3.71
2024-12-04T07:15:00Z,3.71
2024-12-04T07:30:00Z,3.71
2024-12-04T07:45:00Z,3.7
2024-12-04T08:00:00Z,3.7
2024-12-04T08:15:00Z,3.7
2024-12-04T08:30:00Z,3.7
2024-12-04T08:45:00Z,3.7
2024-12-04T09:00:00Z,3.7
2024-12-04T09:15:00Z,3.7
2024-12-04T09:30:00Z,3.7
2024-12-04T09:45:00Z,3.7
2024-12-04T10:00:00Z,3.69
2024-12-04T10:15:00Z,3.69
2024-12-04T10:30:00Z,3.69
2024-12-04T10:45:00Z,3.69
2024-12-04T11:00:00Z,3.69
2024-12-04T11:15:00Z,3.69
2024-12-04T11:30:00Z,3.69
2024-12-04T11:45:00Z,3.69
2024-12-04T12:00:00Z,3.69
2024-12-04T12:15:00Z,3.69
2024-12-04T12:30:00Z,3.69
2024-12-04T12:45:00Z,3.69
2024-12-04T13:00:00Z,3.68
2024-12-04T13:15:00Z,3.68
2024-12-04T13:30:00Z,3.68
2024-12-04T13:45:00Z,3.68
2024-12-04T14:00:00Z,3.68
2024-12-04T14:15:00Z,3.68
2024-12-04T14:30:00Z,3.68
2024-12-04T14:45:00Z,3.68
2024-12-04T15:00:00Z,3.68
2024-12-04T15:15:00Z,3.68
2024-12-04T15:30:00Z,3.67
2024-12-04T15:45:00Z,3.67
2024-12-04T16:00:00Z,3.67
2024-12-04T16:15:00Z,3.67
2024-12-04T16:30:00Z,3.67
2024-12-04T16:45:00Z,3.67
2024-12-04T17:00:00Z,3.67
2024-12-04T17:15:00Z,3.67
2024-12-04T17:30:00Z,3.67
2024-12-04T17:45:00Z,3.67
2024-12-04T18:00:00Z,3.66
2024-12-04T18:15:00Z,3.66
2024-12-04T18:30:00Z,3.66
2024-12-04T18:45:00Z,3.66
2024-12-04T19:00:00Z,3.66
2024-12-04T19:15:00Z,3.66
2024-12-04T19:30:00Z,3.66
2024-12-04T19:45:00Z,3.66
2024-12-04T20:00:00Z,3.66
2024-12-04T20:15:00Z,3.65
2024-12-04T20:30:00Z,3.65
2024-12-04T20:45:00Z,3.65
2024-12-04T21:00:00Z,3.65
2024-12-04T21:15:00Z,3.65
2024-12-04T21:30:00Z,3.65
2024-12-04T21:45:00Z,3.65
2024-12-04T22:00:00Z,3.65
2024-12-04T22:15:00Z,3.65
2024-12-04T22:30:00Z,3.65
2024-12-04T22:45:00Z,3.65
2024-12-04T23:00:00Z,3.65
2024-12-04T23:15:00Z,3.65
2024-12-04T23:30:00Z,3.64
2024-12-04T23:45:00Z,3.64
2024-12-05T00:00:00Z,3.64
2024-12-05T00:15:00Z,3.64
2024-12-05T00:30:00Z,3.64
2024-12-05T00:45:00Z,3.64
2024-12-05T01:00:00Z,3.64
2024-12-05T01:15:00Z,3.64
2024-12-05T01:30:00Z,3.64
2024-12-05T01:45:00Z,3.64
2024-12-05T02:00:00Z,3.64
2024-12-05T02:15:00Z,3.64
2024-12-05T02:30:00Z,3.63
2024-12-05T02:45:00Z,3.63
2024-12-05T03:00:00Z,3.63
2024-12-05T03:15:00Z,3.63
2024-12-05T03:30:00Z,3.63
2024-12-05T03:45:00Z,3.63
2024-12-05T04:00:00Z,3.63
2024-12-05T04:15:00Z,3.63
2024-12-05T04:30:00Z,3.63
2024-12-05T04:45:00Z,3.63
2024-12-05T05:00:00Z,3.63
2024-12-05T05:15:00Z,3.63
2024-12-05T05:30:00Z,3.63
2024-12-05T05:45:00Z,3.63
2024-12-05T06:00:00Z,3.63
2024-12-05T06:15:00Z,3.63
2024-12-05T06:30:00Z,3.63
2024-12-05T06:45:00Z,3.63
2024-12-05T07:00:00Z,3.63
2024-12-05T07:15:00Z,3.63
2024-12-05T07:30:00Z,3.63
2024-12-05T07:45:00Z,3.63
2024-12-05T08:00:00Z,3.63
2024-12-05T08:15:00Z,3.63
2024-12-05T08:30:00Z,3.63
2024-12-05T08:45:00Z,3.63
2024-12-05T09:00:00Z,3.63
2024-12-05T09:15:00Z,3.63
2024-12-05T09:30:00Z,3.63
2024-12-05T09:45:00Z,3.63
2024-12-05T10:00:00Z,3.63
2024-12-05T10:15:00Z,3.63
2024-12-05T10:30:00Z,3.64
2024-12-05T10:45:00Z,3.64
2024-12-05T11:00:00Z,3.64
2024-12-05T11:15:00Z,3.64
2024-12-05T11:30:00Z,3.64
2024-12-05T11:45:00Z,3.64
2024-12-05T12:00:00Z,3.64
2024-12-05T12:15:00Z,3.64
2024-12-05T12:30:00Z,3.64
2024-12-05T12:45:00Z,3.64
2024-12-05T13:00:00Z,3.64
2024-12-05T13:15:00Z,3.65
2024-12-05T13:30:00Z,3.65
2024-12-05T13:45:00Z,3.65
2024-12-05T14:00:00Z,3.65
2024-12-05T14:15:00Z,3.65
2024-12-05T14:30:00Z,3.65
2024-12-05T14:45:00Z,3.65
2024-12-05T15:00:00Z,3.65
2024-12-05T15:15:00Z,3.65
2024-12-05T15:30:00Z,3.66
2024-12-05T15:45:00Z,3.66
2024-12-05T16:00:00Z,3.66
2024-12-05T16:15:00Z,3.66
2024-12-05T16:30:00Z,3.67
2024-12-05T16:45:00Z,3.67
2024-12-05T17:00:00Z,3.67
2024-12-05T17:15:00Z,3.67
2024-12-05T17:30:00Z,3.67
2024-12-05T17:45:00Z,3.68
2024-12-05T18:00:00Z,3.68
2024-12-05T18:15:00Z,3.69
2024-12-05T18:30:00Z,3.69
2024-12-05T18:45:00Z,3.69
2024-12-05T19:00:00Z,3.7
2024-12-05T19:15:00Z,3.7
2024-12-05T19:30:00Z,3.71
2024-12-05T19:45:00Z,3.71
2024-12-05T20:00:00Z,3.71
2024-12-05T20:15:00Z,3.72
2024-12-05T20:30:00Z,3.72
2024-12-05T20:45:00Z,3.73
2024-12-05T21:00:00Z,3.73
2024-12-05T21:15:00Z,3.73
2024-12-05T21:30:00Z,3.74
2024-12-05T21:45:00Z,3.74
2024-12-05T22:00:00Z,3.75
2024-12-05T22:15:00Z,3.75
2024-12-05T22:30:00Z,3.75
2024-12-05T22:45:00Z,3.76
2024-12-05T23:00:00Z,3.76
2024-12-05T23:15:00Z,3.77
2024-12-05T23:30:00Z,3.77
2024-12-05T23:45:00Z,3.77
2024-12-06T00:00:00Z,3.78
2024-12-06T00:15:00Z,3.78
2024-12-06T00:30:00Z,3.78
2024-12-06T00:45:00Z,3.79
2024-12-06T01:00:00Z,3.79
2024-12-06T01:15:00Z,3.79
2024-12-06T01:30:00Z,3.8
2024-12-06T01:45:00Z,3.8
2024-12-06T02:00:00Z,3.81
2024-12-06T02:15:00Z,3.81
2024-12-06T02:19:00Z,3.81
2024-12-06T02:30:00Z,3.81
2024-12-06T02:45:00Z,3.82
2024-12-06T03:00:00Z,3.82
2024-12-06T03:15:00Z,3.82
2024-12-06T03:30:00Z,3.83
2024-12-06T03:45:00Z,3.83
2024-12-06T04:00:00Z,3.83
2024-12-06T04:15:00Z,3.84
2024-12-06T04:30:00Z,3.84
2024-12-06T04:45:00Z,3.85
2024-12-06T05:00:00Z,3.85
2024-12-06T05:15:00Z,3.85
2024-12-06T05:30:00Z,3.86
2024-12-06T05:45:00Z,3.86
2024-12-06T06:00:00Z,3.87
2024-12-06T06:15:00Z,3.87
2024-12-06T06:30:00Z,3.87
2024-12-06T06:45:00Z,3.88
2024-12-06T07:00:00Z,3.88
2024-12-06T07:15:00Z,3.88
2024-12-06T07:30:00Z,3.89
2024-12-06T07:45:00Z,3.89
2024-12-06T08:00:00Z,3.9
2024-12-06T08:15:00Z,3.9
2024-12-06T08:30:00Z,3.9
2024-12-06T08:45:00Z,3.91
2024-12-06T09:00:00Z,3.91
2024-12-06T09:15:00Z,3.92
2024-12-06T09:30:00Z,3.92
2024-12-06T09:45:00Z,3.92
2024-12-06T10:00:00Z,3.93
2024-12-06T10:15:00Z,3.93
2024-12-06T10:30:00Z,3.93
2024-12-06T10:45:00Z,3.94
2024-12-06T11:00:00Z,3.94
2024-12-06T11:15:00Z,3.94
2024-12-06T11:30:00Z,3.94
2024-12-06T11:45:00Z,3.95
2024-12-06T12:00:00Z,3.95
2024-12-06T12:15:00Z,3.95
2024-12-06T12:30:00Z,3.96
2024-12-06T12:45:00Z,3.96
2024-12-06T13:00:00Z,3.96
2024-12-06T13:15:00Z,3.96
2024-12-06T13:30:00Z,3.97
2024-12-06T13:45:00Z,3.97
2024-12-06T14:00:00Z,3.97
2024-12-06T14:15:00Z,3.97
2024-12-06T14:30:00Z,3.97
2024-12-06T14:45:00Z,3.98
2024-12-06T15:00:00Z,3.98
2024-12-06T15:15:00Z,3.98
2024-12-06T15:30:00Z,3.98
2024-12-06T15:45:00Z,3.98
2024-12-06T16:00:00Z,3.98
2024-12-06T16:15:00Z,3.98
2024-12-06T16:30:00Z,3.99
2024-12-06T16:45:00Z,3.99
2024-12-06T17:00:00Z,3.99
2024-12-06T17:15:00Z,3.99
2024-12-06T17:30:00Z,3.99
2024-12-06T17:45:00Z,3.99
2024-12-06T18:00:00Z,3.99
2024-12-06T18:15:00Z,3.99
2024-12-06T18:30:00Z,3.99
2024-12-06T18:45:00Z,3.99
2024-12-06T19:00:00Z,3.99
2024-12-06T19:15:00Z,3.99
2024-12-06T19:30:00Z,4.0
2024-12-06T19:45:00Z,4.0
2024-12-06T20:00:00Z,4.0
2024-12-06T20:15:00Z,4.0
2024-12-06T20:30:00Z,4.0
2024-12-06T20:45:00Z,4.0
2024-12-06T21:00:00Z,4.0
2024-12-06T21:15:00Z,4.0
2024-12-06T21:30:00Z,4.0
2024-12-06T21:45:00Z,4.0
2024-12-06T22:00:00Z,4.0
2024-12-06T22:15:00Z,4.0
2024-12-06T22:30:00Z,4.0
2024-12-06T22:45:00Z,4.0
2024-12-06T23:00:00Z,4.0
2024-12-06T23:15:00Z,4.0
2024-12-06T23:30:00Z,4.0
2024-12-06T23:45:00Z,4.0
2024-12-07T00:00:00Z,4.0
2024-12-07T00:15:00Z,4.0
2024-12-07T00:30:00Z,4.0
2024-12-07T00:45:00Z,4.0
2024-12-07T01:00:00Z,4.0
2024-12-07T01:15:00Z,4.0
2024-12-07T01:30:00Z,4.0
2024-12-07T01:45:00Z,4.0
2024-12-07T02:00:00Z,4.0
2024-12-07T02:15:00Z,4.0
2024-12-07T02:30:00Z,4.0
2024-12-07T02:45:00Z,4.0
2024-12-07T03:00:00Z,4.0
2024-12-07T03:15:00Z,4.0
2024-12-07T03:30:00Z,4.0
2024-12-07T03:45:00Z,4.0
2024-12-07T04:00:00Z,4.0
2024-12-07T04:15:00Z,4.0
2024-12-07T04:30:00Z,4.0
2024-12-07T04:45:00Z,4.0
2024-12-07T05:00:00Z,4.0
2024-12-07T05:15:00Z,4.0
2024-12-07T05:30:00Z,4.0
2024-12-07T05:45:00Z,4.0
2024-12-07T06:00:00Z,4.0
2024-12-07T06:15:00Z,4.0
2024-12-07T06:30:00Z,4.0
2024-12-07T06:45:00Z,4.0
2024-12-07T07:00:00Z,4.0
